Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
934-32-8089,C,Naypyitaw,Normal,Male,Electronic accessories,96.79,1,4.8395,101.6295,07/06/2019,07:50,Cash,96.79,4.761905,4.8395,9.9
637-47-7285,C,Naypyitaw,Member,Male,Home and lifestyle,31.75,7,11.1125,233.3625,07/25/2019,09:27,Credit card,222.25,4.761905,11.1125,8.8
167-69-8800,C,Naypyitaw,Normal,Male,Sports and travel,40.51,1,2.0255,42.5355,01/10/2019,07:36,Cash,40.51,4.761905,2.0255,5.7
945-11-1572,A,Mandalay,Normal,Male,Health and beauty,41.45,10,20.725,435.225,12/24/2019,09:18,Ewallet,414.5,4.761905,20.725,4.7
768-71-8653,C,Naypyitaw,Normal,Male,Health and beauty,29.85,8,11.94,250.74,11/11/2019,07:19,Credit card,238.8,4.761905,11.94,5.2
975-20-2056,B,Yangon,Member,Male,Fashion accessories,18.82,9,8.469,177.849,12/05/2019,18:18,Cash,169.38,4.761905,8.469,6.6
521-51-4031,B,Yangon,Normal,Male,Sports and travel,81.1,3,12.165,255.465,07/19/2019,04:44,Ewallet,243.3,4.761905,12.165,9.4
932-30-1021,B,Mandalay,Member,Male,Home and lifestyle,25.37,2,2.537,53.277,12/02/2019,02:01,Cash,50.74,4.761905,2.537,7.6
970-13-5311,A,Mandalay,Normal,Male,Health and beauty,62.43,3,9.3645,196.6545,02/25/2019,20:24,Ewallet,187.29,4.761905,9.3645,6.1
612-33-9342,C,Naypyitaw,Member,Male,Fashion accessories,72.77,6,21.831,458.451,08/16/2019,01:30,Credit card,436.62,4.761905,21.831,4.8
694-85-8755,B,Mandalay,Member,Male,Fashion accessories,26.38,2,2.638,55.398,11/09/2019,12:16,Ewallet,52.76,4.761905,2.638,6.3
874-44-9885,B,Yangon,Normal,Female,Sports and travel,23.01,7,8.0535,169.1235,06/05/2019,04:58,Cash,161.07,4.761905,8.0535,7.3
682-93-7099,B,Mandalay,Member,Female,Sports and travel,64.66,9,29.097,611.037,06/27/2019,00:46,Cash,581.94,4.761905,29.097,7.0
131-34-9271,A,Mandalay,Member,Female,Electronic accessories,74.57,5,18.6425,391.4925,11/16/2019,15:17,Ewallet,372.85,4.761905,18.6425,5.0
534-60-3463,C,Naypyitaw,Member,Female,Electronic accessories,99.38,4,19.876,417.396,02/02/2019,01:29,Cash,397.52,4.761905,19.876,8.3
747-71-1740,A,Yangon,Normal,Male,Electronic accessories,15.21,9,6.8445,143.7345,09/12/2019,02:16,Cash,136.89,4.761905,6.8445,8.2
126-22-1099,B,Yangon,Member,Female,Fashion accessories,42.48,8,16.992,356.832,07/28/2019,01:01,Ewallet,339.84,4.761905,16.992,9.4
731-90-9033,B,Yangon,Member,Female,Home and lifestyle,68.18,8,27.272,572.712,12/28/2019,18:56,Credit card,545.44,4.761905,27.272,8.3
287-91-2851,C,Naypyitaw,Member,Female,Home and lifestyle,70.2,5,17.55,368.55,06/27/2019,03:42,Cash,351.0,4.761905,17.55,6.1
194-12-8470,B,Mandalay,Normal,Male,Health and beauty,40.35,9,18.1575,381.3075,11/02/2019,11:52,Cash,363.15,4.761905,18.1575,6.7
896-66-8286,C,Naypyitaw,Normal,Male,Health and beauty,84.73,10,42.365,889.665,04/12/2019,10:18,Ewallet,847.3,4.761905,42.365,9.2
927-71-3831,B,Yangon,Normal,Female,Home and lifestyle,63.71,3,9.5565,200.6865,11/01/2019,14:41,Credit card,191.13,4.761905,9.5565,9.2
418-71-2290,B,Naypyitaw,Normal,Male,Electronic accessories,75.75,1,3.7875,79.5375,10/06/2019,13:52,Cash,75.75,4.761905,3.7875,6.1
580-23-5736,B,Naypyitaw,Member,Male,Sports and travel,20.51,5,5.1275,107.6775,04/30/2019,20:15,Credit card,102.55,4.761905,5.1275,6.8
608-88-2743,A,Yangon,Normal,Male,Electronic accessories,99.03,5,24.7575,519.9075,07/07/2019,06:21,Credit card,495.15,4.761905,24.7575,9.3
916-30-6846,A,Mandalay,Normal,Male,Health and beauty,38.22,7,13.377,280.917,12/19/2019,13:07,Cash,267.54,4.761905,13.377,7.4
508-53-7038,B,Naypyitaw,Normal,Female,Health and beauty,69.92,5,17.48,367.08,05/10/2019,06:24,Cash,349.6,4.761905,17.48,4.3
522-32-8760,C,Naypyitaw,Normal,Female,Fashion accessories,95.43,2,9.543,200.403,05/15/2019,10:36,Credit card,190.86,4.761905,9.543,8.2
191-91-5209,B,Naypyitaw,Member,Female,Food and beverages,74.83,5,18.7075,392.8575,06/30/2019,11:13,Cash,374.15,4.761905,18.7075,9.4
282-17-9511,A,Mandalay,Normal,Female,Fashion accessories,88.37,10,44.185,927.885,08/19/2019,13:31,Ewallet,883.7,4.761905,44.185,5.9
507-58-7104,C,Yangon,Member,Female,Home and lifestyle,33.06,10,16.53,347.13,06/21/2019,22:49,Ewallet,330.6,4.761905,16.53,9.5
386-27-6244,A,Naypyitaw,Normal,Female,Electronic accessories,75.55,5,18.8875,396.6375,08/28/2019,22:57,Cash,377.75,4.761905,18.8875,6.7
238-73-1966,B,Mandalay,Member,Male,Health and beauty,60.0,1,3.0,63.0,10/14/2019,04:47,Credit card,60.0,4.761905,3.0,9.1
197-71-7729,C,Yangon,Member,Male,Sports and travel,72.45,6,21.735,456.435,12/27/2019,03:19,Ewallet,434.7,4.761905,21.735,8.5
917-14-2217,A,Mandalay,Member,Female,Health and beauty,22.07,2,2.207,46.347,02/18/2019,14:52,Cash,44.14,4.761905,2.207,4.2
968-89-2921,C,Naypyitaw,Normal,Male,Health and beauty,89.19,10,44.595,936.495,02/17/2019,13:52,Ewallet,891.9,4.761905,44.595,5.0
732-37-8825,C,Naypyitaw,Normal,Male,Home and lifestyle,69.81,3,10.4715,219.9015,12/20/2019,21:09,Ewallet,209.43,4.761905,10.4715,4.2
483-72-8170,B,Naypyitaw,Member,Male,Health and beauty,60.41,3,9.0615,190.2915,10/17/2019,17:31,Credit card,181.23,4.761905,9.0615,9.9
533-55-3509,A,Naypyitaw,Normal,Male,Sports and travel,54.5,10,27.25,572.25,04/11/2019,03:12,Cash,545.0,4.761905,27.25,7.7
943-46-3102,B,Yangon,Normal,Male,Home and lifestyle,43.88,1,2.194,46.074,09/02/2019,08:35,Cash,43.88,4.761905,2.194,6.4
668-14-8763,C,Mandalay,Normal,Male,Electronic accessories,85.19,5,21.2975,447.2475,08/25/2019,02:57,Credit card,425.95,4.761905,21.2975,5.1
146-42-7249,A,Mandalay,Member,Female,Health and beauty,82.57,2,8.257,173.397,11/18/2019,22:12,Credit card,165.14,4.761905,8.257,6.8
412-86-9649,B,Mandalay,Member,Male,Electronic accessories,68.26,9,30.717,645.057,09/17/2019,20:45,Ewallet,614.34,4.761905,30.717,5.8
944-75-4698,B,Yangon,Normal,Male,Health and beauty,89.95,9,40.4775,850.0275,07/05/2019,17:30,Ewallet,809.55,4.761905,40.4775,7.1
288-79-7522,A,Naypyitaw,Normal,Male,Sports and travel,77.87,4,15.574,327.054,09/04/2019,19:01,Cash,311.48,4.761905,15.574,5.3
559-27-4949,B,Yangon,Normal,Male,Sports and travel,69.0,9,31.05,652.05,12/04/2019,11:37,Cash,621.0,4.761905,31.05,9.2
857-29-7178,C,Naypyitaw,Member,Female,Sports and travel,14.11,4,2.822,59.262,08/11/2019,15:37,Cash,56.44,4.761905,2.822,4.5
135-97-2976,C,Mandalay,Normal,Male,Sports and travel,86.85,8,34.74,729.54,03/12/2019,12:29,Ewallet,694.8,4.761905,34.74,9.6
761-84-2376,B,Yangon,Member,Male,Health and beauty,30.44,1,1.522,31.962,01/27/2019,03:07,Credit card,30.44,4.761905,1.522,7.5
398-92-5769,C,Mandalay,Member,Female,Health and beauty,99.1,8,39.64,832.44,03/24/2019,20:29,Cash,792.8,4.761905,39.64,6.1
156-71-1757,A,Mandalay,Normal,Female,Electronic accessories,72.5,8,29.0,609.0,06/01/2019,01:21,Ewallet,580.0,4.761905,29.0,9.6
683-28-5648,A,Yangon,Normal,Male,Home and lifestyle,55.58,5,13.895,291.795,05/23/2019,19:54,Ewallet,277.9,4.761905,13.895,7.7
635-97-8251,A,Yangon,Normal,Male,Fashion accessories,16.13,2,1.613,33.873,07/23/2019,12:24,Cash,32.26,4.761905,1.613,8.0
261-58-5504,B,Mandalay,Member,Female,Fashion accessories,73.93,3,11.0895,232.8795,07/08/2019,02:13,Cash,221.79,4.761905,11.0895,6.6
667-18-1203,A,Yangon,Member,Male,Fashion accessories,61.94,3,9.291,195.111,06/22/2019,10:43,Credit card,185.82,4.761905,9.291,10.0
528-39-6916,C,Naypyitaw,Normal,Female,Home and lifestyle,79.71,4,15.942,334.782,12/25/2019,19:52,Cash,318.84,4.761905,15.942,7.6
609-91-5431,C,Naypyitaw,Normal,Male,Health and beauty,33.6,6,10.08,211.68,09/18/2019,15:06,Cash,201.6,4.761905,10.08,9.4
102-32-5094,C,Naypyitaw,Member,Male,Home and lifestyle,28.59,3,4.2885,90.0585,03/02/2019,05:03,Ewallet,85.77,4.761905,4.2885,8.0
701-53-1027,C,Yangon,Member,Female,Sports and travel,38.35,1,1.9175,40.2675,06/03/2019,04:57,Cash,38.35,4.761905,1.9175,6.2
641-57-8791,B,Mandalay,Member,Male,Fashion accessories,49.1,10,24.55,515.55,06/01/2019,23:04,Ewallet,491.0,4.761905,24.55,7.7
100-84-3734,B,Naypyitaw,Normal,Male,Fashion accessories,62.05,9,27.9225,586.3725,08/17/2019,01:19,Ewallet,558.45,4.761905,27.9225,6.4
507-65-2680,A,Yangon,Normal,Female,Electronic accessories,43.67,9,19.6515,412.6815,10/01/2019,09:13,Credit card,393.03,4.761905,19.6515,5.3
648-97-4946,A,Mandalay,Member,Female,Sports and travel,17.95,6,5.385,113.085,12/26/2019,16:00,Credit card,107.7,4.761905,5.385,6.5
219-73-3074,C,Naypyitaw,Member,Female,Food and beverages,45.91,5,11.4775,241.0275,01/16/2019,22:55,Cash,229.55,4.761905,11.4775,5.4
169-27-1577,A,Yangon,Normal,Male,Fashion accessories,59.63,6,17.889,375.669,08/13/2019,17:17,Ewallet,357.78,4.761905,17.889,7.1
643-82-6062,B,Naypyitaw,Member,Male,Food and beverages,44.28,6,13.284,278.964,11/21/2019,17:36,Ewallet,265.68,4.761905,13.284,4.8
738-58-8396,A,Yangon,Normal,Female,Home and lifestyle,89.09,9,40.0905,841.9005,08/04/2019,07:04,Credit card,801.81,4.761905,40.0905,8.8
442-27-2203,C,Naypyitaw,Normal,Male,Fashion accessories,98.37,1,4.9185,103.2885,03/04/2019,14:39,Cash,98.37,4.761905,4.9185,4.7
712-54-4884,C,Yangon,Member,Female,Home and lifestyle,19.42,3,2.913,61.173,01/30/2019,05:22,Credit card,58.26,4.761905,2.913,9.5
275-76-6806,B,Mandalay,Normal,Male,Sports and travel,73.85,6,22.155,465.255,07/25/2019,02:45,Cash,443.1,4.761905,22.155,7.0
342-94-7626,C,Yangon,Member,Female,Electronic accessories,39.62,6,11.886,249.606,10/21/2019,18:10,Credit card,237.72,4.761905,11.886,6.9
443-71-4670,A,Mandalay,Member,Female,Sports and travel,95.67,7,33.4845,703.1745,11/19/2019,02:55,Cash,669.69,4.761905,33.4845,5.6
763-38-7648,B,Yangon,Member,Female,Home and lifestyle,91.43,3,13.7145,288.0045,12/24/2019,18:34,Credit card,274.29,4.761905,13.7145,9.7
636-61-2059,A,Naypyitaw,Member,Female,Home and lifestyle,90.37,2,9.037,189.777,04/26/2019,08:59,Ewallet,180.74,4.761905,9.037,6.4
277-94-4189,C,Yangon,Member,Female,Fashion accessories,68.42,2,6.842,143.682,05/14/2019,07:11,Credit card,136.84,4.761905,6.842,4.3
453-23-7559,B,Naypyitaw,Member,Male,Food and beverages,44.17,5,11.0425,231.8925,12/06/2019,15:41,Ewallet,220.85,4.761905,11.0425,8.0
816-33-4412,C,Mandalay,Member,Male,Home and lifestyle,93.2,1,4.66,97.86,10/11/2019,20:15,Ewallet,93.2,4.761905,4.66,7.4
705-83-3741,C,Naypyitaw,Member,Female,Sports and travel,95.5,9,42.975,902.475,04/27/2019,10:22,Ewallet,859.5,4.761905,42.975,4.4
513-48-6752,B,Mandalay,Member,Female,Fashion accessories,80.46,9,36.207,760.347,08/03/2019,06:17,Ewallet,724.14,4.761905,36.207,9.2
420-58-7027,B,Yangon,Normal,Male,Health and beauty,32.32,5,8.08,169.68,07/20/2019,04:34,Credit card,161.6,4.761905,8.08,5.8
140-84-3081,C,Yangon,Member,Female,Sports and travel,52.29,3,7.8435,164.7135,12/10/2019,21:12,Credit card,156.87,4.761905,7.8435,7.8
500-35-6484,A,Naypyitaw,Member,Male,Home and lifestyle,81.44,5,20.36,427.56,01/28/2019,02:03,Cash,407.2,4.761905,20.36,7.8
177-63-1769,B,Naypyitaw,Normal,Male,Sports and travel,81.24,8,32.496,682.416,07/03/2019,00:31,Ewallet,649.92,4.761905,32.496,5.1
344-39-4640,B,Yangon,Member,Male,Health and beauty,23.63,3,3.5445,74.4345,02/05/2019,21:17,Credit card,70.89,4.761905,3.5445,5.1
556-80-8946,A,Mandalay,Normal,Male,Sports and travel,18.71,3,2.8065,58.9365,01/01/2019,10:45,Cash,56.13,4.761905,2.8065,8.1
569-86-3896,B,Mandalay,Member,Male,Fashion accessories,56.38,3,8.457,177.597,04/18/2019,16:50,Credit card,169.14,4.761905,8.457,7.5
859-40-4204,C,Mandalay,Member,Female,Sports and travel,44.1,3,6.615,138.915,01/12/2019,09:22,Ewallet,132.3,4.761905,6.615,9.8
251-80-7008,B,Mandalay,Member,Male,Sports and travel,41.25,3,6.1875,129.9375,10/17/2019,13:24,Credit card,123.75,4.761905,6.1875,9.2
863-46-7246,C,Mandalay,Member,Female,Home and lifestyle,34.49,8,13.796,289.716,03/04/2019,15:14,Cash,275.92,4.761905,13.796,4.1
898-42-1823,B,Naypyitaw,Normal,Female,Fashion accessories,32.05,9,14.4225,302.8725,10/28/2019,16:14,Credit card,288.45,4.761905,14.4225,6.5
647-11-9363,A,Naypyitaw,Normal,Female,Fashion accessories,76.29,8,30.516,640.836,05/08/2019,06:01,Credit card,610.32,4.761905,30.516,9.4
673-62-3678,B,Yangon,Member,Female,Electronic accessories,88.39,6,26.517,556.857,03/26/2019,19:18,Credit card,530.34,4.761905,26.517,7.1
372-46-7842,B,Mandalay,Normal,Female,Electronic accessories,26.0,7,9.1,191.1,11/08/2019,05:00,Cash,182.0,4.761905,9.1,5.0
512-18-8227,C,Naypyitaw,Normal,Female,Home and lifestyle,77.45,2,7.745,162.645,04/10/2019,13:21,Ewallet,154.9,4.761905,7.745,4.9
214-48-3857,A,Mandalay,Member,Male,Fashion accessories,64.81,5,16.2025,340.2525,07/16/2019,04:40,Cash,324.05,4.761905,16.2025,6.3
141-35-4697,C,Mandalay,Member,Male,Food and beverages,18.04,6,5.412,113.652,05/14/2019,03:46,Ewallet,108.24,4.761905,5.412,9.6
824-13-9752,B,Naypyitaw,Member,Female,Home and lifestyle,76.77,8,30.708,644.868,03/01/2019,14:51,Cash,614.16,4.761905,30.708,6.1
255-52-9976,C,Yangon,Member,Male,Food and beverages,40.27,2,4.027,84.567,01/11/2019,16:28,Credit card,80.54,4.761905,4.027,5.7
944-93-8641,A,Mandalay,Normal,Male,Home and lifestyle,47.05,2,4.705,98.805,08/22/2019,06:53,Cash,94.1,4.761905,4.705,4.2
673-23-5748,C,Mandalay,Normal,Female,Home and lifestyle,54.64,4,10.928,229.488,07/17/2019,05:42,Ewallet,218.56,4.761905,10.928,5.5
253-39-2518,C,Mandalay,Member,Male,Fashion accessories,44.95,1,2.2475,47.1975,01/20/2019,13:59,Credit card,44.95,4.761905,2.2475,9.7
844-81-4003,B,Naypyitaw,Member,Female,Electronic accessories,56.3,10,28.15,591.15,04/16/2019,00:56,Credit card,563.0,4.761905,28.15,7.5
750-86-1274,A,Mandalay,Normal,Male,Electronic accessories,66.59,2,6.659,139.839,12/10/2019,17:53,Credit card,133.18,4.761905,6.659,6.8
685-49-1150,B,Yangon,Member,Female,Health and beauty,46.11,5,11.5275,242.0775,02/17/2019,23:06,Cash,230.55,4.761905,11.5275,4.5
648-43-5721,A,Mandalay,Member,Male,Home and lifestyle,22.23,5,5.5575,116.7075,08/14/2019,20:13,Cash,111.15,4.761905,5.5575,9.5
414-77-4876,B,Naypyitaw,Member,Female,Electronic accessories,64.49,6,19.347,406.287,01/26/2019,12:37,Ewallet,386.94,4.761905,19.347,7.4
312-18-8954,C,Mandalay,Normal,Male,Electronic accessories,88.37,8,35.348,742.308,12/09/2019,05:58,Credit card,706.96,4.761905,35.348,8.3
841-36-4892,C,Yangon,Normal,Male,Home and lifestyle,65.09,8,26.036,546.756,09/30/2019,00:03,Ewallet,520.72,4.761905,26.036,5.4
852-69-2601,C,Naypyitaw,Member,Male,Health and beauty,51.69,2,5.169,108.549,04/11/2019,14:38,Ewallet,103.38,4.761905,5.169,9.4
778-38-2491,B,Naypyitaw,Normal,Male,Fashion accessories,16.5,1,0.825,17.325,11/09/2019,08:47,Credit card,16.5,4.761905,0.825,5.2
148-92-3082,B,Yangon,Member,Female,Home and lifestyle,94.89,3,14.2335,298.9035,11/08/2019,19:43,Credit card,284.67,4.761905,14.2335,7.0
512-82-5221,B,Mandalay,Normal,Female,Sports and travel,63.94,5,15.985,335.685,09/23/2019,16:29,Credit card,319.7,4.761905,15.985,4.9
549-91-6100,C,Mandalay,Normal,Female,Sports and travel,10.63,4,2.126,44.646,04/21/2019,05:51,Cash,42.52,4.761905,2.126,6.8
652-87-9075,B,Naypyitaw,Normal,Female,Food and beverages,90.25,4,18.05,379.05,08/24/2019,22:16,Cash,361.0,4.761905,18.05,8.0
933-36-7677,A,Yangon,Normal,Male,Home and lifestyle,10.82,5,2.705,56.805,07/26/2019,09:49,Credit card,54.1,4.761905,2.705,4.9
905-64-5978,A,Yangon,Normal,Female,Electronic accessories,28.52,9,12.834,269.514,04/05/2019,06:16,Cash,256.68,4.761905,12.834,7.1
563-20-2991,B,Yangon,Normal,Female,Food and beverages,69.9,2,6.99,146.79,04/25/2019,18:00,Ewallet,139.8,4.761905,6.99,5.1
476-11-8900,C,Yangon,Normal,Male,Electronic accessories,55.97,4,11.194,235.074,10/25/2019,17:14,Credit card,223.88,4.761905,11.194,6.4
672-81-2050,C,Mandalay,Normal,Female,Food and beverages,95.38,5,23.845,500.745,06/16/2019,20:06,Credit card,476.9,4.761905,23.845,10.0
423-24-4287,A,Naypyitaw,Normal,Female,Health and beauty,38.92,8,15.568,326.928,09/13/2019,03:50,Credit card,311.36,4.761905,15.568,6.3
548-81-2484,B,Mandalay,Normal,Female,Food and beverages,95.64,4,19.128,401.688,01/08/2019,07:03,Credit card,382.56,4.761905,19.128,9.2
996-92-6348,B,Yangon,Normal,Male,Fashion accessories,13.11,7,4.5885,96.3585,08/24/2019,11:58,Credit card,91.77,4.761905,4.5885,5.6
432-45-1478,A,Naypyitaw,Normal,Female,Sports and travel,46.62,5,11.655,244.755,11/15/2019,09:21,Credit card,233.1,4.761905,11.655,5.1
497-72-7938,A,Yangon,Member,Male,Electronic accessories,86.61,1,4.3305,90.9405,05/25/2019,12:32,Credit card,86.61,4.761905,4.3305,4.9
965-86-2535,B,Yangon,Normal,Male,Health and beauty,68.08,3,10.212,214.452,06/10/2019,10:01,Cash,204.24,4.761905,10.212,6.3
298-12-5896,A,Mandalay,Member,Female,Health and beauty,24.87,10,12.435,261.135,09/17/2019,20:40,Credit card,248.7,4.761905,12.435,7.7
848-44-5664,C,Mandalay,Normal,Female,Food and beverages,63.31,5,15.8275,332.3775,05/23/2019,11:01,Ewallet,316.55,4.761905,15.8275,7.1
306-81-4795,C,Yangon,Member,Female,Health and beauty,70.19,2,7.019,147.399,09/08/2019,16:09,Credit card,140.38,4.761905,7.019,8.6
830-31-7182,B,Yangon,Member,Male,Health and beauty,43.2,8,17.28,362.88,05/21/2019,02:06,Credit card,345.6,4.761905,17.28,5.4
918-90-4992,A,Yangon,Member,Female,Electronic accessories,97.09,8,38.836,815.556,08/11/2019,13:56,Credit card,776.72,4.761905,38.836,9.7
455-24-4998,B,Yangon,Member,Male,Home and lifestyle,15.13,3,2.2695,47.6595,07/30/2019,19:31,Ewallet,45.39,4.761905,2.2695,9.0
770-32-9142,A,Mandalay,Member,Male,Electronic accessories,46.49,6,13.947,292.887,10/03/2019,09:54,Credit card,278.94,4.761905,13.947,7.6
956-33-9011,C,Yangon,Normal,Female,Fashion accessories,83.57,4,16.714,350.994,05/21/2019,21:35,Cash,334.28,4.761905,16.714,4.1
326-38-8671,A,Mandalay,Normal,Male,Sports and travel,28.11,5,7.0275,147.5775,06/05/2019,22:07,Ewallet,140.55,4.761905,7.0275,5.3
624-37-1923,B,Yangon,Normal,Female,Home and lifestyle,43.28,7,15.148,318.108,09/21/2019,16:02,Credit card,302.96,4.761905,15.148,6.1
454-32-9275,B,Mandalay,Normal,Female,Electronic accessories,67.46,7,23.611,495.831,11/11/2019,22:25,Credit card,472.22,4.761905,23.611,9.7
169-29-7973,A,Naypyitaw,Member,Female,Home and lifestyle,25.1,1,1.255,26.355,06/02/2019,15:57,Credit card,25.1,4.761905,1.255,8.8
468-14-8628,A,Naypyitaw,Member,Female,Electronic accessories,68.46,7,23.961,503.181,06/19/2019,01:31,Cash,479.22,4.761905,23.961,9.0
359-83-2984,B,Mandalay,Member,Female,Home and lifestyle,21.42,8,8.568,179.928,07/12/2019,01:42,Credit card,171.36,4.761905,8.568,6.7
144-86-3594,B,Yangon,Member,Female,Electronic accessories,44.46,9,20.007,420.147,09/29/2019,05:45,Ewallet,400.14,4.761905,20.007,5.8
575-78-8885,A,Yangon,Member,Male,Electronic accessories,10.63,4,2.126,44.646,01/16/2019,12:46,Credit card,42.52,4.761905,2.126,6.4
327-87-1623,B,Yangon,Member,Female,Electronic accessories,20.09,8,8.036,168.756,01/01/2019,09:10,Cash,160.72,4.761905,8.036,8.3
263-71-3533,C,Naypyitaw,Normal,Female,Sports and travel,10.52,3,1.578,33.138,07/19/2019,01:10,Ewallet,31.56,4.761905,1.578,5.5
562-24-8573,A,Yangon,Normal,Male,Electronic accessories,11.91,3,1.7865,37.5165,08/04/2019,03:56,Cash,35.73,4.761905,1.7865,7.0
934-65-9804,C,Naypyitaw,Member,Female,Fashion accessories,58.23,2,5.823,122.283,07/09/2019,11:02,Credit card,116.46,4.761905,5.823,8.8
392-18-5252,B,Yangon,Normal,Female,Health and beauty,43.71,10,21.855,458.955,01/06/2019,17:13,Ewallet,437.1,4.761905,21.855,9.6
851-36-4739,A,Yangon,Member,Male,Health and beauty,65.44,5,16.36,343.56,07/26/2019,14:33,Credit card,327.2,4.761905,16.36,7.3
669-63-8233,C,Naypyitaw,Normal,Male,Fashion accessories,67.28,8,26.912,565.152,05/18/2019,16:07,Ewallet,538.24,4.761905,26.912,5.7
517-70-5663,C,Yangon,Normal,Female,Fashion accessories,32.59,7,11.4065,239.5365,09/27/2019,19:12,Ewallet,228.13,4.761905,11.4065,6.3
675-20-2334,B,Naypyitaw,Normal,Female,Fashion accessories,30.12,8,12.048,253.008,09/20/2019,03:27,Cash,240.96,4.761905,12.048,4.2
668-70-5144,B,Yangon,Member,Male,Sports and travel,58.07,1,2.9035,60.9735,10/06/2019,05:54,Credit card,58.07,4.761905,2.9035,4.5
246-15-7304,B,Yangon,Normal,Female,Sports and travel,10.66,4,2.132,44.772,12/17/2019,19:00,Credit card,42.64,4.761905,2.132,4.5
994-12-8550,A,Mandalay,Normal,Female,Health and beauty,30.93,9,13.9185,292.2885,12/04/2019,11:09,Cash,278.37,4.761905,13.9185,9.2
409-98-6819,A,Mandalay,Normal,Male,Sports and travel,84.12,5,21.03,441.63,08/26/2019,15:32,Credit card,420.6,4.761905,21.03,8.3
720-54-3892,C,Yangon,Member,Male,Electronic accessories,66.33,3,9.9495,208.9395,01/23/2019,10:44,Credit card,198.99,4.761905,9.9495,9.2
612-99-1523,A,Yangon,Member,Male,Food and beverages,25.13,10,12.565,263.865,05/14/2019,02:51,Cash,251.3,4.761905,12.565,7.6
608-85-9394,A,Mandalay,Normal,Female,Food and beverages,81.27,1,4.0635,85.3335,02/04/2019,12:37,Cash,81.27,4.761905,4.0635,5.6
833-63-4565,A,Yangon,Member,Female,Food and beverages,22.84,10,11.42,239.82,02/08/2019,08:52,Ewallet,228.4,4.761905,11.42,8.6
845-41-5530,A,Yangon,Normal,Female,Food and beverages,48.07,2,4.807,100.947,07/18/2019,18:21,Cash,96.14,4.761905,4.807,5.1
147-29-8034,C,Mandalay,Member,Female,Food and beverages,81.04,3,12.156,255.276,06/11/2019,09:11,Ewallet,243.12,4.761905,12.156,7.9
454-69-4438,C,Mandalay,Member,Male,Electronic accessories,87.38,8,34.952,733.992,11/10/2019,08:26,Ewallet,699.04,4.761905,34.952,7.0
291-46-1785,A,Mandalay,Normal,Female,Home and lifestyle,58.69,3,8.8035,184.8735,11/10/2019,04:39,Credit card,176.07,4.761905,8.8035,7.2
449-98-9960,C,Naypyitaw,Normal,Female,Health and beauty,94.72,5,23.68,497.28,04/19/2019,08:13,Cash,473.6,4.761905,23.68,7.2
456-13-2328,A,Mandalay,Member,Male,Home and lifestyle,96.8,1,4.84,101.64,04/08/2019,12:50,Credit card,96.8,4.761905,4.84,9.4
856-39-5133,C,Naypyitaw,Normal,Male,Food and beverages,53.28,7,18.648,391.608,03/09/2019,08:01,Ewallet,372.96,4.761905,18.648,9.8
791-11-2812,B,Naypyitaw,Normal,Male,Electronic accessories,87.64,6,26.292,552.132,09/03/2019,00:28,Credit card,525.84,4.761905,26.292,8.0
504-90-1905,A,Yangon,Member,Male,Food and beverages,76.78,7,26.873,564.333,10/29/2019,14:45,Cash,537.46,4.761905,26.873,5.3
669-80-8794,C,Mandalay,Member,Female,Electronic accessories,34.04,4,6.808,142.968,08/26/2019,03:56,Cash,136.16,4.761905,6.808,5.6
976-10-7507,A,Mandalay,Member,Male,Home and lifestyle,84.07,8,33.628,706.188,03/19/2019,17:08,Credit card,672.56,4.761905,33.628,5.2
979-36-6994,A,Yangon,Member,Female,Fashion accessories,88.95,1,4.4475,93.3975,10/20/2019,05:18,Ewallet,88.95,4.761905,4.4475,5.5
226-43-2481,B,Mandalay,Normal,Female,Electronic accessories,89.24,9,40.158,843.318,08/27/2019,14:10,Credit card,803.16,4.761905,40.158,5.3
540-12-2785,C,Mandalay,Normal,Female,Fashion accessories,19.96,10,9.98,209.58,12/26/2019,00:50,Cash,199.6,4.761905,9.98,9.9
815-84-5197,C,Naypyitaw,Member,Female,Health and beauty,64.17,2,6.417,134.757,05/13/2019,15:05,Cash,128.34,4.761905,6.417,5.9
506-66-4859,A,Mandalay,Member,Female,Food and beverages,22.11,5,5.5275,116.0775,02/14/2019,08:57,Cash,110.55,4.761905,5.5275,5.8
790-11-2029,B,Naypyitaw,Member,Female,Fashion accessories,17.5,2,1.75,36.75,01/09/2019,03:42,Credit card,35.0,4.761905,1.75,8.5
286-74-3905,A,Naypyitaw,Normal,Female,Fashion accessories,21.99,2,2.199,46.179,11/09/2019,17:56,Ewallet,43.98,4.761905,2.199,7.6
346-11-4262,B,Mandalay,Member,Male,Fashion accessories,51.53,10,25.765,541.065,12/12/2019,15:32,Credit card,515.3,4.761905,25.765,5.5
263-72-8120,C,Naypyitaw,Normal,Female,Sports and travel,60.34,6,18.102,380.142,11/24/2019,05:05,Credit card,362.04,4.761905,18.102,5.8
577-60-5108,C,Mandalay,Normal,Female,Food and beverages,67.03,6,20.109,422.289,12/31/2019,03:22,Ewallet,402.18,4.761905,20.109,8.6
